MaDotBiTich;MaGiaoDan;GhiChu;UpdateDate;MaGiaoXuRieng
2022;4201;;2018/10/05 01:43:01;1234
2025;4237;;2018/10/05 01:43:01;1234
2026;4224;;2018/10/05 01:43:01;1234
2026;4223;;2018/10/05 01:43:01;1234
2026;4222;;2018/10/05 01:43:01;1234
2027;4274;;2018/10/05 01:43:01;1234
2023;4265;;2018/10/05 01:43:01;1234
2022;4207;;2018/10/05 01:43:01;1234
2026;4221;;2018/10/05 01:43:01;1234
2026;4220;;2018/10/05 01:43:01;1234
2023;4267;;2018/10/05 01:43:01;1234
2028;4268;;2018/10/05 01:43:01;1234
2026;4219;;2018/10/05 01:43:01;1234
2026;4218;;2018/10/05 01:43:01;1234
2029;4272;;2018/10/05 01:43:01;1234
2027;4273;;2018/10/05 01:43:01;1234
2030;4210;;2018/10/05 01:43:01;1234
2023;4264;;2018/10/05 01:43:01;1234
2031;1443;;2018/10/05 01:43:01;1234
2032;680;;2018/10/05 01:43:01;1234
